Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL,Opening Hours,Popular Dishes,Detailed Address
Gordon Ramsay Fish & Chips,Theater District,"Fish & Chips, Juice Bars & Smoothies, Seafood",4.1,,$$,https://www.yelp.com/biz/gordon-ramsay-fish-and-chips-new-york-4?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=170,"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Shrimp Combo', 'Fish Combo', 'Fish & Shrimp Combo', 'Natural Sea Salt', 'Fishwich Combo', 'Dirty Chips #2']","1500 BroadwaySte 105New York, NY 10036"
KazuNori | Midtown East,Midtown East,"Sushi Bars, Japanese",4.5,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/kazunori-midtown-east-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,"['Mon: 11:30 AM - 11:00 PM', 'Tue: 11:30 AM - 11:00 PM', 'Wed: 11:30 AM - 11:00 PM', 'Thu: 11:30 AM - 11:00 PM', 'Fri: 11:30 AM - 11:00 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 12:00 PM - 11:00 PM']","['Crab', 'Lobster', 'Toro', 'Yellowtail', 'Bay Scallop', 'Salmon Sashimi', '5-hand Roll']","157 E 53rd StPlaza LevelThe HughNew York, NY 10022"
Bonsaii Tapas & Wine Bar,Midtown East,"Tapas Bars, Breakfast & Brunch, Wine Bars",4.4,"√ Outdoor seating, × Delivery, √ Takeout",$$,https://www.yelp.com/biz/bonsaii-tapas-and-wine-bar-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,"['Mon: 7:00 AM - 1:00 PM 5:00 PM - 11:00 PM', 'Tue: 7:00 AM - 1:00 PM 5:00 PM - 11:00 PM', 'Wed: 7:00 AM - 1:00 PM 5:00 PM - 11:00 PM', 'Thu: 7:00 AM - 1:00 PM 5:00 PM - 11:00 PM', 'Fri: 7:00 AM - 1:00 PM 5:00 PM - 11:00 PM', 'Sat: 7:00 AM - 1:00 PM 5:00 PM - 11:00 PM', 'Sun: 7:00 AM - 1:00 PM 5:00 PM - 11:00 PM']",[],"127 E 55th StNew York, NY 10022"
Shuka,South Village,"Mediterranean, Cocktail Bars, Breakfast & Brunch",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/shuka-new-york-3?osq=Restaurants,https://www.yelp.com/biz/Rj2ACaJcbroJLPDhRhzvBw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,"['Mon: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM', 'Tue: 12:00 PM - 4:00 PM 5:00 PM - 11:00 PM', 'Wed: 12:00 PM - 4:00 PM 5:00 PM - 11:00 PM', 'Thu: 12:00 PM - 4:00 PM 5:00 PM - 11:00 PM', 'Fri: 12:00 PM - 4:00 PM 5:00 PM - 11:00 PM', 'Sat: 10:30 AM - 3:30 PM 5:00 PM - 11:00 PM', 'Sun: 10:30 AM - 3:30 PM 5:00 PM - 10:00 PM']","['Fried Halloumi', 'Whipped Feta', 'Chicken Shawarma', 'Chocolate Babka French Toast', 'Beet Hummus', 'Olive Oil Cake', 'Crispy Cauliflower', 'Chicken Kebab', 'Mediterranean Plate', 'Fattoush Salad', 'Lamb Merguez Sandwich', 'Spit Roasted Chicken', 'Fried Haloumi Cheese Cubes', 'Lamb Kebab', 'Green Shakshuka', 'Grilled Shrimp', 'Niman Ranch Sirloin Steak', 'Poached Eggs', 'Tunisian Breakfast', 'Shrimp Kebab']","38 MacDougal StNew York, NY 10012"
Nom Nam,Murray Hill,"Vietnamese, Steakhouses",4.7,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/nom-nam-new-york?osq=Restaurants,https://www.yelp.com/biz/xCE6-u-FWcyovRYd2uLG7A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,"['Mon: 11:30 AM - 3:30 PM 5:00 PM - 9:00 PM', 'Tue: 11:30 AM - 3:30 PM 5:00 PM - 9:00 PM', 'Wed: 11:30 AM - 3:30 PM 5:00 PM - 9:00 PM', 'Thu: 11:30 AM - 3:30 PM 5:00 PM - 9:00 PM', 'Fri: 11:30 AM - 9:30 PM', 'Sat: 12:00 PM - 9:30 PM', 'Sun: 12:00 PM - 9:00 PM']","['Crunchy Spring Rolls', 'Murray Hill Pho', 'Steak Pho', 'Vegan Pho', 'Rice Paper Summer Rolls', 'Bo Luc Lac', 'Free Range Chicken Pho', 'Op La']","210 E34stNew York, NY 10016"
Tuscany Steakhouse,Midtown West,"Steakhouses, Italian, Seafood",4.6,"√ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/tuscany-steakhouse-new-york?osq=Restaurants,https://www.yelp.com/reservations/tuscany-steakhouse-new-york,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,"['Mon: 12:00 PM - 10:30 PM', 'Tue: 12:00 PM - 10:30 PM', 'Wed: 12:00 PM - 10:30 PM', 'Thu: 12:00 PM - 10:30 PM', 'Fri: 12:00 PM - 10:30 PM', 'Sat: 12:00 PM - 10:30 PM', 'Sun: 4:00 PM - 10:00 PM']","['New York Sirloin Steak', 'Tiramisu', 'Porterhouse Steak', 'Filet Mignon', 'Tuna Tartare', 'Creamed Spinach', 'Bone-in Ribeye', 'Crab Cake', 'Cold Seafood Tower', 'Lamb Chops', 'Chocolate Mousse Cake', 'Chilean Sea Bass', 'Caesar Salad', 'Pecan Pie', 'Linguini Seafood', 'Tuscany Salad', 'Veal Chop']","117 W 58th StNew York, NY 10019"
Little Owl,West Village,"Breakfast & Brunch, Mediterranean",4.2,"√ Outdoor seating, × Delivery, × Takeout",$$$,https://www.yelp.com/biz/little-owl-new-york-3?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,[],[],Not Found
Chama Mama,Upper West Side,Georgian,4.1,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/chama-mama-new-york-2?osq=Restaurants,https://www.yelp.com/biz/4qCe2wTRGqbjP0wkI2Yy3g?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,"['Mon: 11:00 AM - 11:00 PM', 'Tue: 11:00 AM - 11:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 11:00 PM']","['Adjaruli', 'Megruli Kharsho with Chicken', 'Taste of Georgia - Taste of Georgia', 'Wild Mushrooms in Kindzmari', 'Kabab Beef and Pork', 'Imeruli Khachapuri', 'Khinkali Beef & Pork', 'Penovani Khachapuri', 'Honey Cake', 'Korkoti', 'Pelamushi', 'Chicken Mtsvadi', 'Lobiani']","373 Amsterdam AveNew York, NY 10024"
Maman,Theater District,"French, Coffee & Tea, Breakfast & Brunch",4.2,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/maman-new-york-33?osq=Restaurants,https://www.yelp.com/biz/dwNmZYx74kAjTsk1hTVtjw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,"['Mon: 7:30 AM - 5:00 PM', 'Tue: 7:30 AM - 5:00 PM', 'Wed: 7:30 AM - 5:00 PM', 'Thu: 7:30 AM - 5:00 PM', 'Fri: 7:30 AM - 5:00 PM', 'Sat: 8:00 AM - 5:00 PM', 'Sun: 8:00 AM - 5:00 PM']","[""Maman's Breakfast Sandwich"", 'Chocolate Croissant', 'Almond Croissant', 'Pistachio Croissant', 'Smashed Avocado Tartine', 'Tartine Au Saumon']","114 W 41st StNew York, NY 10036"
Hakurakuso,Midtown East,"Japanese, Sushi Bars",4.6,"× Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/hakurakuso-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,"['Mon: 5:00 PM - 10:30 PM', 'Tue: 5:00 PM - 10:30 PM', 'Wed: 5:00 PM - 10:30 PM', 'Thu: 5:00 PM - 10:30 PM', 'Fri: 5:00 PM - 10:30 PM', 'Sat: 5:00 PM - 10:30 PM', 'Sun: Closed']",[],"208 E 50th StNew York, NY 10022"
Steak Freak,Theater District,"Food Trucks, Steakhouses",4.7,"× Outdoor seating, √ Delivery, √ Takeout",$,https://www.yelp.com/biz/steak-freak-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=180,"['Mon: 10:30 AM - 3:00 PM', 'Tue: 10:30 AM - 3:00 PM', 'Wed: 10:30 AM - 3:00 PM', 'Thu: 10:30 AM - 3:00 PM', 'Fri: 10:30 AM - 3:00 PM', 'Sat: Closed', 'Sun: Closed']","['Steak Basil', 'Kimchi Sesame Steak', 'Steak Frites', 'Chicken Manchurian', 'White', 'Honey Glazed Chicken', 'Cajun', 'Sesame Beef', 'Steak Chimichurri']","50 St 6th AveNew York, NY 10020"
Norma,Kips Bay,"Italian, Pizza",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/norma-new-york-5?osq=Restaurants,https://www.yelp.com/biz/vVVmHacu2YAxKfpIjhfd1g?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:30 PM', 'Sat: 12:00 PM - 10:30 PM', 'Sun: 12:00 PM - 10:00 PM']",[],"438 3rd AveNew York, NY 10016"
Maman,Theater District,"French, Coffee & Tea, Breakfast & Brunch",4.2,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/maman-new-york-33?osq=Restaurants,https://www.yelp.com/biz/dwNmZYx74kAjTsk1hTVtjw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,"['Mon: 7:30 AM - 5:00 PM', 'Tue: 7:30 AM - 5:00 PM', 'Wed: 7:30 AM - 5:00 PM', 'Thu: 7:30 AM - 5:00 PM', 'Fri: 7:30 AM - 5:00 PM', 'Sat: 8:00 AM - 5:00 PM', 'Sun: 8:00 AM - 5:00 PM']","[""Maman's Breakfast Sandwich"", 'Chocolate Croissant', 'Almond Croissant', 'Pistachio Croissant', 'Smashed Avocado Tartine', 'Tartine Au Saumon']","114 W 41st StNew York, NY 10036"
Hakurakuso,Midtown East,"Japanese, Sushi Bars",4.6,"× Outdoor seating, × Delivery, √ Takeout",,https://www.yelp.com/biz/hakurakuso-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,"['Mon: 5:00 PM - 10:30 PM', 'Tue: 5:00 PM - 10:30 PM', 'Wed: 5:00 PM - 10:30 PM', 'Thu: 5:00 PM - 10:30 PM', 'Fri: 5:00 PM - 10:30 PM', 'Sat: 5:00 PM - 10:30 PM', 'Sun: Closed']",[],"208 E 50th StNew York, NY 10022"
Jane Restaurant West Village,Greenwich Village,"Breakfast & Brunch, American (New), Bars",3.9,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/jane-restaurant-new-york?osq=Restaurants,https://www.yelp.com/biz/uoT2_Wrt1noD6kZOID7tUg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,"['Mon: Closed', 'Tue: Closed', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:30 PM', 'Sat: 9:00 AM - 10:30 PM', 'Sun: 9:00 AM - 9:00 PM']","['French Toast', 'Eggs Benedict', 'Benedict Jane', 'Benedict Johnny', 'Poached Eggs', 'The Jane Burger', 'Chicken Sausage', 'Toasted Ricotta Gnocchi', 'Avocado Toast', 'Roasted Tomato Benedict', 'Steak Frites', 'Lobster Benny', 'Bread Basket', 'Salmon Benedict', 'Steak and Eggs', 'Crawfish Cakes', 'Short Rib', 'Lobster Benedict', 'Steak Salad', 'Pork Chop']","100 W Houston StNew York, NY 10012"
Steak Freak,Theater District,"Food Trucks, Steakhouses",4.7,"× Outdoor seating, √ Delivery, √ Takeout",$,https://www.yelp.com/biz/steak-freak-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,"['Mon: 10:30 AM - 3:00 PM', 'Tue: 10:30 AM - 3:00 PM', 'Wed: 10:30 AM - 3:00 PM', 'Thu: 10:30 AM - 3:00 PM', 'Fri: 10:30 AM - 3:00 PM', 'Sat: Closed', 'Sun: Closed']","['Steak Basil', 'Kimchi Sesame Steak', 'Steak Frites', 'Chicken Manchurian', 'White', 'Honey Glazed Chicken', 'Cajun', 'Sesame Beef', 'Steak Chimichurri']","50 St 6th AveNew York, NY 10020"
Laser Wolf,Williamsburg - North Side,"Middle Eastern, Desserts, Cocktail Bars",4.4,,$$$,https://www.yelp.com/biz/laser-wolf-brooklyn-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,"['Mon: 5:00 PM - 11:00 PM', 'Tue: 5:00 PM - 11:00 PM', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 1:00 AM (Next day)', 'Fri: 5:00 PM - 1:00 AM (Next day)', 'Sat: 5:00 PM - 1:00 AM (Next day)', 'Sun: 5:00 PM - 11:00 PM']","['Brown Sugar Soft Serve - Sesame, Cherry, Crunchies', 'Lamb Beef Koobideh', 'Chicken Shishlik', 'Steak Shishlik', 'Foie Gras W/grilled Pita Pickled Green Strawberries', 'Lamb Kofta', 'Date-harissa Wings W/ Tehina Ranch', 'Shawarma-spiced Cauliflower', 'Brisket Kebab', 'Whole Branzino W/ginger & Tomato']","97 Wyth AveBrooklyn, NY 11249"
Pommes Frites,Greenwich Village,"Belgian, Specialty Food, Poutineries",4.4,"√ Delivery, √ Takeout",$$,https://www.yelp.com/biz/pommes-frites-new-york-2?osq=Restaurants,https://www.yelp.com/biz/uBGjcW-GuYy_qSvMykuISA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,"['Mon: 11:00 AM - 1:00 AM (Next day)', 'Tue: 11:00 AM - 1:00 AM (Next day)', 'Wed: 11:00 AM - 1:00 AM (Next day)', 'Thu: 11:00 AM - 1:00 AM (Next day)', 'Fri: 11:00 AM - 3:00 AM (Next day)', 'Sat: 11:00 AM - 3:00 AM (Next day)', 'Sun: 11:00 AM - 1:00 AM (Next day)']","['Sweet Mango Chutney', 'Rosemary Garlic', 'Parmesan Peppercorn', 'Black Truffle', 'Pomegranate Teriyaki', 'Smoked Eggplant', 'Tequila Lime Chipotle', 'Wild Mushroom', 'Peanut Satay', 'Irish Curry', 'Sundried Tomato', 'Eggplant Mayo']","128 Macdougal StNew York, NY 10012"
ONGI,Midtown East,Korean,4.5,"√ Delivery, √ Takeout",,https://www.yelp.com/biz/ongi-new-york?osq=Restaurants,https://www.yelp.com/biz/fSfECAGJr6h6cbJ22mmv1g?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['BBQ Pork Kimchi', 'Korean BBQ Salmon', 'Custom Bowl', 'Savory Bulgogi Beef', 'Shrimp Bun']","630 3rd AveNew York, NY 10017"
La Sirene,South Village,French,4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/la-sirene-new-york-4?osq=Restaurants,https://www.yelp.com/biz/FiRB9Ek3Xo9JHwXgBYITYg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,"['Mon: 4:00 PM - 10:30 PM', 'Tue: 4:00 PM - 10:30 PM', 'Wed: 4:00 PM - 10:30 PM', 'Thu: 4:00 PM - 10:30 PM', 'Fri: 4:00 PM - 11:00 PM', 'Sat: 4:00 PM - 11:00 PM', 'Sun: 4:00 PM - 10:30 PM']","['Foie Gras', 'Filet Mignon', 'French Onion Soup', 'Hanger Steak', 'Duck Breast', 'Tournedos Rossini', 'Pork Tenderloin', 'Buttered Hangar Steak', 'Chocolate Lava Cake', 'Rack of Lamb', 'Duck Confit', 'Beet Salad', 'Curry Mussels', 'Escargots a La Bourguignone', 'Kassulet Toulousain De La Maison', 'Carrot Puree B C', 'Steak Tartare', 'Cornish Hen', 'Steamed Mussels', 'Magret De Canard']","558 Broome StNew York, NY 10013"
Chi Restaurant & Bar,Midtown West,"Bars, Szechuan",4.3,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/chi-restaurant-and-bar-new-york?osq=Restaurants,https://www.yelp.com/reservations/chi-restaurant-and-bar-new-york,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=190,"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 11:30 AM - 10:00 PM']",[],"492 9th AveNew York, NY 10018"
Chi Restaurant & Bar,Midtown West,"Bars, Szechuan",4.3,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/chi-restaurant-and-bar-new-york?osq=Restaurants,https://www.yelp.com/reservations/chi-restaurant-and-bar-new-york,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 11:30 AM - 10:00 PM']",[],"492 9th AveNew York, NY 10018"
Sukhumvit 51,Midtown East,Thai,4.0,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/sukhumvit-51-new-york?osq=Restaurants,https://www.yelp.com/biz/KHdYPT0jUnUGdHGaY73mxg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,[],[],Not Found
Pure Thai Cookhouse,Theater District,"Thai, Noodles",4.2,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/pure-thai-cookhouse-new-york?osq=Restaurants,https://www.yelp.com/biz/MhceeLrM2_3mcKw5EGLY6A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: Closed']","['Signature Dry Noodle', 'Pad Thai', 'Pork Dry Noodles', 'Pad See Ew', 'Ratchaburi Crab', 'Crab and Pork Noodles', 'Papaya Salad', 'Chicken Curry', 'Pad Kee Mao', 'Duck Noodle Soup', 'Steamed Vegetable Dumplings', 'Spring Rolls', 'Jungle Curry Fried Rice', 'Seafood Noodle Soup', 'Beef Noodle Soup', 'Sukhothai Pork Noodle Soup', 'Pho Rice Noodles', 'Chicken Satay', 'Baby Back Ribs', 'Roasted Back Rib']","766 9th AveNew York, NY 10019"
Lin & Daughters,West Village,"Chinese, Noodles, Bubble Tea",4.8,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/lin-and-daughters-new-york?osq=Restaurants,https://www.yelp.com/biz/SYFLyQAFRFoDURRWafeLKA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,"['Mon: Closed', 'Tue: 11:30 AM - 9:30 PM', 'Wed: 11:30 AM - 9:30 PM', 'Thu: 11:30 AM - 9:30 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 11:30 AM - 9:30 PM']","['Dan Dan Noodles', 'Pan Fried Curry Chicken Dumplings', ""Grandma's Peanut Noodles"", ""Sister Lin's Chicken Noodle Soup"", ""Brother Lin's Beef Noodle Soup"", ""Lin's Pork & Chive Dumplings"", ""Mom's Wonton Soup""]","181 West 4th StNew York, NY 10014"
Silky Kitchen,Theater District,"Chinese, Salad, Noodles",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/silky-kitchen-new-york-5?osq=Restaurants,https://www.yelp.com/biz/8plXW6ZQI1awPu1scms3jQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,"['Mon: 11:00 AM - 8:45 PM', 'Tue: 11:00 AM - 8:45 PM', 'Wed: 11:00 AM - 8:45 PM', 'Thu: 11:00 AM - 8:45 PM', 'Fri: 11:00 AM - 8:45 PM', 'Sat: 11:00 AM - 8:45 PM', 'Sun: 11:00 AM - 8:45 PM']","['S13 Hot & Sour Fish Soup Noodle', 'S14 Braised Pork Ribs', 'Stew Beef', 'A3 Pig Ears Salad', 'Hunan Style Sauteed Beef', 'Hot & Sour Chicken Gizzard', 'Stir Fried Chicken W. Chili Paste', 'A2 Sour &spicy Cucumber Salad']","138 W 46th StNew York, NY 10036"
Izakaya NoMad,Flatiron,"Gastropubs, Izakaya, Bars",3.9,"√ Outdoor seating, × Delivery, × Takeout",$$,https://www.yelp.com/biz/izakaya-nomad-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,"['Mon: 5:00 PM - 11:00 PM', 'Tue: 5:00 PM - 11:00 PM', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 12:00 AM (Next day)', 'Fri: 5:00 PM - 12:00 AM (Next day)', 'Sat: 5:00 PM - 12:00 AM (Next day)', 'Sun: Closed']","['Pork Belly', 'Chicken Meatballs', 'Grilled Squid', 'Beef Tongue', 'Teriyaki Ika', 'Hamachi Tataki', 'Beef Short Rib', 'Godzilla Roll', 'Chicken Thighs', 'Golden Roll', 'Spicy Tuna', 'King Oyster Mushroom', 'Seaweed Salad', 'Shishito', 'Spicy Salmon', 'Tako Wasabi', 'Popcorn Chicken Gizzard', 'Chicken Karaage', 'Salmon Onigiri', 'Chicken Wings']","13 W 26th StNew York, NY 10010"
Sam Muk,Woodside,"Thai, Seafood",4.7,"× Outdoor seating, √ Delivery",,https://www.yelp.com/biz/sam-muk-woodside?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,"['Mon: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM', 'Tue: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM', 'Wed: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM', 'Thu: 12:00 PM - 4:00 PM 5:00 PM - 10:00 PM', 'Fri: 12:00 PM - 4:00 PM 5:00 PM - 12:00 AM (Next day)', 'Sat: 12:00 PM - 4:00 PM 5:00 PM - 12:00 AM (Next day)', 'Sun: 12:00 PM - 4:00 PM 5:00 PM - 12:00 AM (Next day)']","['Oysters', 'Yen Ta Fo Noodle', 'Tom Yum Noodle Soup', 'Crab Rolls', 'Goy Nuar']","65-25 Roosevelt AveWoodside, NY 11377"
Spice Symphony,Midtown East,"Chinese, Indian, Cocktail Bars",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/spice-symphony-new-york-3?osq=Restaurants,https://www.yelp.com/biz/A-ert0jDRBfku9ogyW_mEg?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,"['Mon: 7:00 AM - 10:15 PM', 'Tue: 7:00 AM - 10:15 PM', 'Wed: 7:00 AM - 10:15 PM', 'Thu: 7:00 AM - 10:15 PM', 'Fri: 7:00 AM - 11:30 PM', 'Sat: 7:00 AM - 11:30 PM', 'Sun: 7:00 AM - 10:15 PM']","['Chicken Tikka Masala', 'Hakka Noodles', 'Chicken Lollipops', 'Samosas', 'Tandoori Lamb Chops', 'Tandoori Chicken', 'Chinese Bhel', 'Gobi Manchurian Dry', 'Vegetable Manchurian', 'Tellicherri Pepper Chicken', 'Curried Cauliflower Soup', 'New Delhi Chaat', 'Palak Paneer', 'Lamb Vindaloo', 'Chicken Biryani', 'Aloo Gobi', 'Dal Makhani', 'Avocado Chicken Kabab', 'Tandoori Spicy Chicken Wings', 'Sweet Corn Soup']","150 E 50th StNew York, NY 10022"
Dimsum Garden,Midtown East,Dim Sum,4.2,,,https://www.yelp.com/biz/dimsum-garden-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=200,[],"['Shanghai Soup Dumpling', 'Shrimp Dumpling', 'Steam Egg Custard Bun', 'Black Truffle with Mushroom Dumpling', 'Roasted Duck Dumpling', 'Steamed Pork Ribs', 'Crabmeat & Shrimp with Spinach Dumpling', 'Shrimp Shumai', 'Sticky Rice with Lotus Leaf']","1068 2nd AveNew York, NY 10022"
